Farmer_ID,Farmer_Name,Location,Crop,Season,Quantity_Produced,Quantity_Sold,Market_Price,Date_of_Sale,Demand_Index,Recommended_Crop
F0837,Arhaan W.,Maharashtra,Tomato,Rabi,897,735,11,2022-07-16,2,Wheat
F0838,Ojas M.,Maharashtra,Maize,Zaid,3947,3796,25,2023-10-26,4,Cotton
F0839,Shalv K.,Maharashtra,Cotton,Kharif,2164,2101,65,2023-12-26,1,Maize
F0840,Pari W.,Rajasthan,Potato,Rabi,1743,1742,20,2022-03-19,10,Cotton
F0841,Nayantara K.,Rajasthan,Cotton,Zaid,1435,1411,75,2022-12-22,4,Cotton
F0842,Taimur K.,Punjab,Sugarcane,Zaid,3862,3760,4,2024-02-25,9,Wheat
F0843,Rania M.,Uttar Pradesh,Potato,Zaid,1730,1572,25,2023-12-22,8,Groundnut
F0844,Vritika Z.,Gujarat,Bajra,Kharif,3416,3415,21,2023-10-07,6,Potato
F0845,Yakshit K.,Bihar,Mustard,Kharif,4894,4780,45,2022-06-07,1,Bajra
F0846,Fateh D.,Karnataka,Bajra,Rabi,3556,3520,26,2023-05-14,10,Soybean
F0847,Dhanuk B.,Karnataka,Soybean,Kharif,1086,1018,54,2023-12-25,4,Potato
F0848,Armaan Z.,Rajasthan,Maize,Kharif,2100,2068,28,2022-04-29,7,Maize
F0849,Anahita V.,Maharashtra,Rice,Rabi,2833,2748,35,2022-11-06,4,Onion
F0850,Vidur S.,Uttar Pradesh,Cotton,Zaid,4383,4330,65,2022-12-18,10,Onion
F0851,Raunak S.,Rajasthan,Tomato,Rabi,1942,1826,15,2023-07-14,2,Onion
F0852,Seher C.,Bihar,Potato,Rabi,3443,3288,23,2022-10-08,1,Bajra
F0853,Saksham R.,Rajasthan,Sugarcane,Rabi,3430,3311,4,2022-01-17,3,Groundnut
F0854,Fateh T.,Bihar,Sugarcane,Rabi,3013,2893,4,2022-03-26,2,Maize
F0855,Vedika W.,Karnataka,Tomato,Kharif,4069,3983,12,2022-04-17,1,Soybean
F0856,Arnav T.,Madhya Pradesh,Soybean,Kharif,4130,4106,47,2024-01-02,9,Maize
F0857,Badal S.,Punjab,Rice,Zaid,1272,1267,31,2023-07-05,2,Mustard
F0858,Tushar C.,Madhya Pradesh,Sugarcane,Zaid,4404,4300,3,2023-12-01,10,Tomato
F0859,Amani R.,Rajasthan,Mustard,Rabi,2529,2361,48,2024-02-28,8,Soybean
F0860,Badal W.,Punjab,Tomato,Zaid,4050,3962,16,2024-06-25,8,Bajra
F0861,Dishani T.,Punjab,Rice,Kharif,819,624,32,2022-03-02,6,Rice
F0862,Baiju S.,Rajasthan,Onion,Kharif,1575,1474,29,2022-08-27,8,Potato
F0863,Zain K.,Bihar,Maize,Rabi,3261,3251,27,2023-07-01,1,Sugarcane
F0864,Manikya B.,Karnataka,Cotton,Zaid,2738,2579,63,2022-05-07,9,Potato
F0865,Aarav C.,Rajasthan,Rice,Kharif,3836,3642,34,2022-06-24,2,Bajra
F0866,Nitara R.,Rajasthan,Bajra,Zaid,2434,2424,23,2024-01-22,3,Mustard
F0867,Khushi S.,Punjab,Onion,Rabi,1564,1406,18,2023-11-01,1,Rice
F0868,Raunak R.,Madhya Pradesh,Rice,Zaid,937,740,31,2022-02-08,7,Rice
F0869,Sahil D.,Maharashtra,Tomato,Zaid,3265,3135,14,2023-05-27,8,Bajra
F0870,Zaina S.,Uttar Pradesh,Sugarcane,Zaid,1104,1048,3,2023-11-28,1,Cotton
F0871,Aarna S.,Rajasthan,Sugarcane,Kharif,1911,1832,4,2023-06-15,1,Tomato
F0872,Nayantara S.,Uttar Pradesh,Potato,Rabi,1354,1352,17,2023-12-07,5,Bajra
F0873,Baiju R.,Gujarat,Groundnut,Zaid,4134,4119,47,2022-11-03,8,Sugarcane
F0874,Devansh G.,Bihar,Rice,Kharif,3322,3253,33,2024-05-08,1,Maize
F0875,Lavanya C.,Karnataka,Wheat,Zaid,2085,2080,24,2022-07-18,2,Maize
F0876,Divit S.,Gujarat,Wheat,Rabi,2466,2399,27,2024-05-30,9,Rice
F0877,Darshit S.,Uttar Pradesh,Mustard,Zaid,2220,2183,59,2023-06-03,5,Bajra
F0878,Riya D.,Uttar Pradesh,Wheat,Kharif,4610,4591,23,2023-01-03,1,Rice
F0879,Suhana R.,Karnataka,Rice,Rabi,4122,3922,25,2023-06-24,6,Potato
F0880,Anahita S.,Maharashtra,Potato,Rabi,1376,1355,19,2022-07-21,2,Tomato
F0881,Hazel M.,Gujarat,Mustard,Zaid,2471,2324,49,2024-01-06,3,Rice
F0882,Farhan E.,Maharashtra,Bajra,Kharif,2650,2552,26,2022-05-29,7,Onion
F0883,Nitya M.,Maharashtra,Sugarcane,Zaid,4643,4554,3,2023-07-12,10,Mustard
F0884,Prisha K.,Karnataka,Bajra,Kharif,3995,3963,25,2023-02-21,5,Mustard
F0885,Samarth C.,Karnataka,Sugarcane,Rabi,3647,3465,4,2023-03-17,8,Cotton
F0886,Arnav S.,Uttar Pradesh,Potato,Zaid,3722,3643,12,2022-05-13,4,Cotton
F0887,Amani R.,Karnataka,Bajra,Rabi,892,803,20,2022-05-05,7,Bajra
F0888,Rasha J.,Bihar,Maize,Rabi,2292,2127,26,2022-04-30,9,Sugarcane
F0889,Shayak B.,Madhya Pradesh,Potato,Zaid,1585,1546,21,2023-05-20,10,Cotton
F0890,Zara V.,Karnataka,Cotton,Kharif,3800,3681,74,2023-08-15,10,Cotton
F0891,Nitara C.,Madhya Pradesh,Groundnut,Kharif,2182,2105,46,2024-02-13,7,Onion
F0892,Ritvik D.,Karnataka,Bajra,Zaid,931,901,21,2024-06-21,6,Sugarcane
F0893,Amani M.,Bihar,Tomato,Kharif,2616,2448,17,2023-10-24,5,Groundnut
F0894,Pranay D.,Punjab,Groundnut,Kharif,2754,2676,65,2023-07-08,5,Maize
F0895,Faiyaz K.,Gujarat,Tomato,Kharif,2091,2075,19,2022-04-23,4,Maize
F0896,Rasha B.,Gujarat,Mustard,Kharif,3215,3091,47,2023-10-24,2,Soybean
F0897,Madhup S.,Uttar Pradesh,Mustard,Rabi,2008,1958,50,2023-10-26,2,Bajra
F0898,Jivin G.,Uttar Pradesh,Mustard,Zaid,2881,2824,52,2024-01-19,8,Potato
F0899,Lakshit G.,Punjab,Bajra,Kharif,3016,2861,24,2022-12-26,2,Maize
F0900,Vivaan K.,Punjab,Maize,Zaid,4270,4264,21,2023-03-24,8,Onion
F0901,Saira C.,Maharashtra,Bajra,Zaid,3732,3708,19,2024-01-09,9,Bajra
F0902,Shlok C.,Punjab,Cotton,Rabi,3306,3250,64,2022-11-28,8,Tomato
F0903,Raunak G.,Gujarat,Maize,Zaid,4674,4623,28,2022-04-13,2,Sugarcane
F0904,Indrajit D.,Maharashtra,Bajra,Kharif,1132,1123,19,2022-11-06,8,Maize
F0905,Dharmajan S.,Rajasthan,Rice,Zaid,3766,3745,34,2023-06-17,1,Mustard
F0906,Indrajit S.,Madhya Pradesh,Mustard,Rabi,4411,4347,59,2024-07-17,5,Sugarcane
F0907,Nitya D.,Bihar,Potato,Zaid,4214,4085,25,2023-12-28,5,Mustard
F0908,Krish S.,Madhya Pradesh,Maize,Zaid,2783,2592,25,2024-05-31,3,Groundnut
F0909,Drishya J.,Rajasthan,Cotton,Zaid,2999,2852,58,2023-02-26,5,Wheat
F0910,Shanaya S.,Madhya Pradesh,Maize,Rabi,1144,965,23,2023-11-11,5,Maize
F0911,Azad L.,Gujarat,Soybean,Kharif,4407,4278,43,2023-03-15,3,Groundnut
F0912,Anahi D.,Bihar,Soybean,Zaid,4565,4564,49,2023-07-31,7,Sugarcane
F0913,Aayush H.,Madhya Pradesh,Maize,Rabi,3831,3641,22,2022-02-25,4,Wheat
F0914,Aarav K.,Karnataka,Rice,Kharif,3053,2970,34,2022-01-22,9,Onion
F0915,Saira D.,Bihar,Bajra,Rabi,4660,4491,25,2024-07-02,9,Soybean
F0916,Anahi D.,Rajasthan,Groundnut,Kharif,4094,4037,57,2024-07-23,8,Maize
F0917,Kismat K.,Gujarat,Cotton,Zaid,1330,1139,62,2023-11-12,9,Wheat
F0918,Advika D.,Punjab,Tomato,Rabi,1793,1602,15,2023-05-13,7,Wheat
F0919,Prisha K.,Maharashtra,Wheat,Rabi,1914,1866,28,2024-07-20,3,Onion
F0920,Ehsaan S.,Karnataka,Potato,Rabi,2311,2220,24,2023-01-05,2,Rice
F0921,Miraan U.,Maharashtra,Potato,Zaid,3248,3061,17,2024-06-14,8,Tomato
F0922,Tara S.,Karnataka,Wheat,Kharif,1038,905,20,2023-12-20,2,Rice
F0923,Tiya D.,Rajasthan,Rice,Kharif,2512,2493,34,2023-03-25,5,Soybean
F0924,Samiha K.,Punjab,Tomato,Zaid,4939,4777,18,2022-12-21,5,Mustard
F0925,Vihaan B.,Gujarat,Potato,Rabi,1349,1198,24,2024-03-16,1,Wheat
F0926,Kavya G.,Bihar,Bajra,Zaid,1519,1452,23,2024-04-02,9,Mustard
F0927,Alia R.,Punjab,Onion,Zaid,2009,1917,28,2024-07-07,7,Soybean
F0928,Misha R.,Maharashtra,Cotton,Rabi,2912,2866,65,2024-05-09,10,Onion
F0929,Badal A.,Bihar,Mustard,Kharif,3796,3611,59,2022-11-16,9,Groundnut
F0930,Badal K.,Uttar Pradesh,Wheat,Kharif,2330,2286,20,2023-02-14,1,Maize
F0931,Samiha V.,Madhya Pradesh,Sugarcane,Rabi,3882,3809,5,2024-03-04,8,Soybean
F0932,Rhea S.,Karnataka,Groundnut,Rabi,3681,3528,57,2024-03-01,6,Rice
F0933,Nitara D.,Madhya Pradesh,Soybean,Zaid,2094,2004,55,2023-07-01,6,Bajra
F0934,Vaibhav G.,Gujarat,Soybean,Kharif,1067,920,40,2024-04-27,1,Maize
F0935,Zeeshan D.,Rajasthan,Groundnut,Zaid,2845,2786,50,2022-12-08,4,Soybean
F0936,Ayesha B.,Bihar,Tomato,Kharif,880,832,17,2023-06-26,9,Wheat
F0937,Miraya D.,Maharashtra,Groundnut,Rabi,1858,1720,45,2023-01-10,8,Sugarcane
F0938,Anay G.,Madhya Pradesh,Bajra,Kharif,2330,2216,24,2023-07-14,2,Rice
F0939,Samarth D.,Uttar Pradesh,Potato,Kharif,1451,1303,13,2024-03-12,5,Sugarcane
F0940,Oorja D.,Bihar,Groundnut,Zaid,3782,3781,60,2023-02-18,3,Bajra
F0941,Neelofar S.,Gujarat,Bajra,Rabi,1753,1625,22,2022-09-15,10,Bajra
F0942,Miraan S.,Gujarat,Tomato,Kharif,4882,4753,20,2023-10-19,6,Rice
F0943,Jivin M.,Uttar Pradesh,Sugarcane,Kharif,3712,3618,3,2023-06-13,4,Bajra
F0944,Myra S.,Madhya Pradesh,Groundnut,Rabi,2707,2657,61,2022-12-10,2,Bajra
F0945,Adira B.,Gujarat,Wheat,Kharif,1079,1068,26,2023-08-19,3,Rice
F0946,Fateh K.,Gujarat,Soybean,Kharif,1506,1398,47,2023-12-10,4,Groundnut
F0947,Suhana D.,Rajasthan,Bajra,Zaid,3285,3246,20,2023-10-08,7,Cotton
F0948,Zain A.,Rajasthan,Soybean,Zaid,1514,1391,43,2023-02-12,5,Mustard
F0949,Hunar L.,Uttar Pradesh,Sugarcane,Rabi,1357,1247,4,2023-11-30,8,Wheat
F0950,Indrans C.,Rajasthan,Soybean,Rabi,1309,1199,52,2022-01-27,4,Soybean
F0951,Saksham D.,Bihar,Bajra,Rabi,960,875,20,2023-09-21,4,Soybean
F0952,Sana B.,Uttar Pradesh,Rice,Kharif,3194,3141,28,2024-06-30,2,Potato
F0953,Sana A.,Gujarat,Mustard,Zaid,4633,4489,53,2022-10-31,8,Wheat
F0954,Shaan S.,Punjab,Soybean,Zaid,4575,4416,53,2023-04-27,8,Sugarcane
F0955,Anahita S.,Rajasthan,Wheat,Rabi,1957,1886,26,2022-09-15,8,Potato
F0956,Mehul S.,Gujarat,Mustard,Kharif,4637,4544,57,2023-09-17,4,Groundnut
F0957,Jayesh S.,Bihar,Wheat,Rabi,3610,3502,26,2024-05-01,1,Onion
F0958,Himmat S.,Rajasthan,Soybean,Zaid,2721,2637,54,2022-02-23,9,Mustard
F0959,Tejas S.,Madhya Pradesh,Rice,Rabi,4174,4149,25,2023-10-05,6,Bajra
F0960,Pranay S.,Karnataka,Tomato,Rabi,3304,3289,16,2022-09-07,1,Mustard
F0961,Zara V.,Uttar Pradesh,Bajra,Kharif,4961,4878,25,2023-02-25,3,Tomato
F0962,Biju H.,Bihar,Wheat,Rabi,2732,2646,25,2023-08-03,4,Onion
F0963,Sara D.,Rajasthan,Groundnut,Zaid,2773,2590,54,2023-05-15,7,Potato
F0964,Adah A.,Gujarat,Mustard,Kharif,3587,3538,52,2023-01-30,10,Cotton
F0965,Saanvi L.,Madhya Pradesh,Sugarcane,Kharif,2725,2601,4,2022-04-05,10,Cotton
F0966,Kiaan B.,Bihar,Potato,Kharif,3258,3220,24,2023-10-05,8,Tomato
F0967,Shlok H.,Gujarat,Potato,Zaid,1772,1657,22,2023-09-07,5,Groundnut
F0968,Divit S.,Punjab,Onion,Kharif,2409,2393,21,2023-02-23,3,Mustard
F0969,Umang K.,Karnataka,Bajra,Zaid,4580,4530,18,2024-03-03,1,Rice
F0970,Drishya T.,Uttar Pradesh,Wheat,Rabi,1169,1107,22,2023-03-08,2,Mustard
F0971,Ivana D.,Karnataka,Sugarcane,Rabi,1755,1580,5,2023-10-06,7,Sugarcane
F0972,Piya S.,Maharashtra,Sugarcane,Kharif,2819,2732,3,2024-07-06,10,Potato
F0973,Darshit K.,Uttar Pradesh,Wheat,Rabi,4639,4507,26,2022-06-21,8,Mustard
F0974,Saksham R.,Rajasthan,Wheat,Zaid,4821,4767,23,2024-04-11,4,Onion
F0975,Zain M.,Karnataka,Mustard,Rabi,4688,4566,48,2024-06-01,9,Tomato
F0976,Hiran G.,Gujarat,Groundnut,Zaid,2696,2541,52,2022-05-27,4,Sugarcane
F0977,Jayesh T.,Uttar Pradesh,Potato,Kharif,2599,2402,25,2024-05-04,3,Bajra
F0978,Hrishita C.,Maharashtra,Tomato,Kharif,1441,1299,8,2023-07-20,2,Potato
F0979,Shanaya G.,Gujarat,Sugarcane,Rabi,3749,3730,3,2023-01-24,6,Potato
F0980,Ayesha E.,Karnataka,Potato,Zaid,4536,4454,15,2024-04-21,8,Wheat
F0981,Damini D.,Bihar,Wheat,Zaid,2093,1964,20,2023-05-17,2,Wheat
F0982,Bhavin B.,Uttar Pradesh,Cotton,Kharif,984,910,69,2022-11-03,4,Tomato
F0983,Oorja C.,Maharashtra,Mustard,Kharif,4237,4153,59,2022-07-27,8,Cotton
F0984,Umang K.,Maharashtra,Groundnut,Rabi,3795,3636,62,2022-04-07,9,Potato
F0985,Aaryahi G.,Maharashtra,Bajra,Zaid,1383,1296,23,2024-01-07,8,Cotton
F0986,Prisha D.,Maharashtra,Tomato,Zaid,1651,1504,20,2024-07-01,2,Sugarcane
F0987,Nayantara R.,Rajasthan,Tomato,Zaid,1389,1247,10,2022-08-16,5,Potato
F0988,Manjari C.,Gujarat,Cotton,Kharif,3378,3201,72,2022-05-31,2,Soybean
F0989,Vaibhav B.,Karnataka,Mustard,Kharif,4745,4630,60,2023-05-10,1,Potato
F0990,Manikya K.,Uttar Pradesh,Mustard,Rabi,4873,4759,47,2024-07-14,1,Sugarcane
F0991,Prerak D.,Punjab,Wheat,Kharif,3048,2929,29,2022-01-03,7,Bajra
F0992,Rania B.,Madhya Pradesh,Groundnut,Zaid,1782,1614,63,2022-08-27,10,Maize
F0993,Madhup B.,Karnataka,Onion,Rabi,854,723,19,2024-03-24,7,Sugarcane
F0994,Indranil C.,Rajasthan,Groundnut,Rabi,2125,1993,47,2023-12-02,4,Potato
F0995,Vihaan I.,Madhya Pradesh,Tomato,Kharif,1837,1710,12,2023-11-16,9,Wheat
F0996,Himmat V.,Rajasthan,Rice,Kharif,2835,2665,30,2022-06-11,6,Maize
F0997,Zaina C.,Madhya Pradesh,Potato,Kharif,4754,4578,17,2023-05-19,8,Mustard
F0998,Jayesh K.,Gujarat,Wheat,Rabi,1573,1384,22,2024-01-04,8,Maize
F0999,Aayush A.,Uttar Pradesh,Groundnut,Zaid,4324,4230,61,2024-04-07,1,Tomato
F1000,Adira V.,Rajasthan,Sugarcane,Kharif,4995,4912,4,2022-01-23,6,Groundnut
F1001,Ishaan K.,Rajasthan,Tomato,Rabi,3575,3443,11,2022-11-10,8,Potato
F1002,Ayesha T.,Maharashtra,Maize,Zaid,1249,1143,25,2022-06-25,1,Potato
F1003,Nehmat K.,Rajasthan,Maize,Rabi,2370,2326,20,2023-06-12,10,Onion
F1004,Pranay G.,Rajasthan,Tomato,Rabi,3484,3381,18,2023-03-29,10,Maize
F1005,Alisha K.,Punjab,Wheat,Zaid,4581,4480,28,2023-04-26,2,Mustard
F1006,Saanvi B.,Gujarat,Onion,Rabi,844,832,13,2022-06-12,6,Tomato
F1007,Rasha S.,Maharashtra,Potato,Rabi,4179,3990,15,2023-09-19,1,Wheat
F1008,Dhanush C.,Uttar Pradesh,Soybean,Zaid,3244,3174,49,2023-07-03,4,Wheat
F1009,Ela S.,Maharashtra,Cotton,Kharif,2579,2449,73,2024-05-07,9,Mustard
F1010,Seher B.,Punjab,Groundnut,Zaid,919,859,55,2022-10-09,9,Soybean
F1011,Manjari B.,Karnataka,Mustard,Kharif,4368,4295,60,2024-02-12,7,Sugarcane
F1012,Samiha U.,Punjab,Maize,Rabi,1967,1790,27,2022-08-15,9,Mustard
F1013,Anaya S.,Bihar,Sugarcane,Rabi,2349,2230,3,2023-01-25,5,Cotton
F1014,Ehsaan H.,Uttar Pradesh,Bajra,Zaid,3214,3020,26,2024-01-02,8,Groundnut
F1015,Miraya D.,Karnataka,Mustard,Rabi,4888,4868,50,2024-03-11,1,Mustard
F1016,Renee A.,Gujarat,Rice,Zaid,1594,1466,27,2022-10-10,6,Soybean
F1017,Piya A.,Bihar,Mustard,Rabi,2878,2844,54,2022-11-26,5,Wheat
F1018,Urvi A.,Madhya Pradesh,Potato,Kharif,4760,4714,21,2023-12-05,6,Sugarcane
F1019,Fateh C.,Maharashtra,Maize,Kharif,1006,830,19,2022-04-20,9,Potato
F1020,Keya B.,Uttar Pradesh,Onion,Zaid,2456,2277,13,2023-04-09,9,Maize
F1021,Manikya S.,Karnataka,Bajra,Kharif,1976,1781,23,2022-11-24,10,Wheat
F1022,Myra D.,Rajasthan,Onion,Rabi,3149,2981,27,2022-01-26,7,Sugarcane
F1023,Rasha K.,Rajasthan,Potato,Zaid,3788,3753,19,2023-02-09,1,Mustard
F1024,Hiran S.,Uttar Pradesh,Tomato,Zaid,2758,2589,15,2024-04-24,8,Bajra
F1025,Elakshi S.,Maharashtra,Potato,Kharif,2955,2855,16,2023-07-12,6,Maize
F1026,Aaina B.,Bihar,Bajra,Zaid,1418,1343,26,2022-04-27,1,Potato
F1027,Lavanya K.,Karnataka,Potato,Zaid,4045,4026,14,2023-05-07,6,Onion
F1028,Taran D.,Punjab,Groundnut,Kharif,4057,4033,49,2022-10-04,10,Maize
F1029,Indranil B.,Madhya Pradesh,Tomato,Zaid,3844,3787,16,2022-11-16,1,Rice
F1030,Shalv S.,Rajasthan,Cotton,Kharif,2065,1904,64,2023-01-25,6,Maize
F1031,Kiaan S.,Karnataka,Potato,Zaid,3029,2879,12,2023-03-26,6,Potato
F1032,Divit D.,Madhya Pradesh,Tomato,Rabi,3449,3386,13,2023-03-17,3,Rice
F1033,Vidur Z.,Gujarat,Potato,Kharif,918,895,25,2024-04-25,8,Sugarcane
F1034,Diya K.,Uttar Pradesh,Wheat,Rabi,4070,3885,21,2023-08-08,5,Maize
F1035,Miraya C.,Madhya Pradesh,Mustard,Kharif,1035,867,53,2023-06-06,8,Bajra
F1036,Hansh B.,Maharashtra,Wheat,Kharif,2060,1916,27,2022-07-16,1,Mustard
F1037,Ira S.,Punjab,Soybean,Kharif,2588,2406,50,2024-06-09,9,Soybean
F1038,Mahika B.,Uttar Pradesh,Onion,Zaid,1476,1467,29,2022-02-15,5,Onion
F1039,Aradhya T.,Madhya Pradesh,Rice,Kharif,2255,2225,31,2023-03-15,10,Tomato
F1040,Dhanush U.,Karnataka,Onion,Rabi,3395,3389,14,2022-06-11,3,Groundnut
F1041,Mohanlal B.,Uttar Pradesh,Sugarcane,Kharif,4828,4632,3,2022-12-13,10,Rice
F1042,Kiaan W.,Maharashtra,Onion,Zaid,4153,4092,22,2022-01-10,3,Mustard
F1043,Aaina R.,Rajasthan,Maize,Kharif,4742,4655,28,2022-07-01,5,Maize
F1044,Kanav D.,Punjab,Rice,Rabi,2817,2801,27,2022-08-29,8,Onion
F1045,Yakshit T.,Madhya Pradesh,Wheat,Zaid,4575,4420,24,2024-07-23,10,Wheat
F1046,Lakshay K.,Rajasthan,Cotton,Kharif,3823,3634,75,2022-10-13,3,Groundnut
F1047,Saksham R.,Maharashtra,Wheat,Zaid,1206,1200,22,2023-04-02,4,Bajra
F1048,Vivaan D.,Gujarat,Onion,Kharif,4609,4534,17,2022-09-27,10,Tomato
F1049,Badal B.,Rajasthan,Cotton,Rabi,4017,3877,73,2023-09-02,9,Wheat
F1050,Ela S.,Gujarat,Rice,Zaid,4187,4163,25,2024-07-30,9,Sugarcane
F1051,Manikya T.,Punjab,Mustard,Zaid,3154,3110,60,2022-09-26,2,Rice
F1052,Hazel G.,Punjab,Cotton,Rabi,1439,1295,57,2023-03-07,6,Soybean
F1053,Romil S.,Gujarat,Onion,Kharif,1368,1335,22,2024-01-26,6,Onion
F1054,Vihaan C.,Maharashtra,Maize,Kharif,3823,3775,19,2023-07-15,8,Onion
F1055,Taran S.,Maharashtra,Potato,Kharif,4345,4328,19,2022-09-11,9,Wheat
F1056,Diya G.,Bihar,Cotton,Rabi,3859,3677,69,2023-01-29,10,Sugarcane
F1057,Inaaya  U.,Maharashtra,Cotton,Rabi,2203,2072,62,2023-03-24,7,Bajra
F1058,Neysa R.,Maharashtra,Rice,Rabi,1418,1331,35,2024-05-03,4,Mustard
F1059,Yasmin C.,Uttar Pradesh,Bajra,Zaid,4490,4479,22,2023-07-24,9,Tomato
F1060,Miraya B.,Uttar Pradesh,Sugarcane,Rabi,1971,1949,5,2023-07-07,9,Wheat
F1061,Raunak B.,Maharashtra,Potato,Zaid,1708,1598,19,2023-11-24,5,Maize
F1062,Adah S.,Rajasthan,Tomato,Zaid,4836,4684,9,2024-03-12,5,Potato
F1063,Navya T.,Rajasthan,Tomato,Kharif,1935,1756,13,2024-05-31,6,Bajra
F1064,Divit D.,Rajasthan,Groundnut,Zaid,1500,1415,51,2022-09-26,6,Rice
F1065,Tara B.,Maharashtra,Bajra,Zaid,3569,3417,26,2023-03-21,6,Bajra
F1066,Badal Y.,Madhya Pradesh,Potato,Zaid,3580,3504,13,2022-08-01,10,Potato
F1067,Pari D.,Uttar Pradesh,Bajra,Zaid,2816,2682,23,2023-01-03,2,Wheat
F1068,Aaina C.,Bihar,Groundnut,Kharif,2071,1945,46,2022-10-09,8,Tomato
F1069,Yuvraj  D.,Bihar,Cotton,Kharif,2713,2626,57,2023-03-22,10,Sugarcane
F1070,Jiya S.,Maharashtra,Groundnut,Kharif,2702,2595,46,2023-02-27,4,Sugarcane
F1071,Miraan S.,Bihar,Groundnut,Rabi,4596,4560,49,2022-07-20,9,Sugarcane
F1072,Heer S.,Bihar,Rice,Zaid,3940,3882,31,2023-09-20,2,Cotton
F1073,Yashvi D.,Bihar,Sugarcane,Zaid,4612,4441,4,2024-05-15,4,Rice
F1074,Trisha H.,Karnataka,Bajra,Kharif,3841,3733,22,2023-07-21,10,Soybean
F1075,Dhruv S.,Gujarat,Potato,Rabi,1422,1370,12,2024-02-02,4,Wheat
F1076,Ojas V.,Rajasthan,Wheat,Kharif,1745,1597,24,2023-02-25,9,Groundnut
F1077,Elakshi S.,Punjab,Rice,Zaid,868,817,34,2022-09-08,4,Wheat
F1078,Bhamini G.,Rajasthan,Onion,Kharif,2288,2229,11,2022-06-02,1,Soybean
F1079,Siya S.,Maharashtra,Potato,Kharif,1343,1271,18,2022-02-19,4,Sugarcane
F1080,Armaan M.,Gujarat,Rice,Zaid,3095,3009,25,2022-11-24,2,Potato
F1081,Indrajit J.,Bihar,Wheat,Kharif,3126,3070,20,2023-03-18,6,Onion
F1082,Chirag H.,Karnataka,Cotton,Zaid,3506,3345,57,2024-06-30,1,Soybean
F1083,Rhea B.,Karnataka,Cotton,Kharif,2061,1995,65,2023-09-26,8,Sugarcane
F1084,Umang K.,Karnataka,Rice,Rabi,1973,1846,29,2022-05-07,7,Groundnut
F1085,Kanav D.,Gujarat,Sugarcane,Kharif,1620,1543,3,2022-04-19,8,Bajra
F1086,Taran K.,Bihar,Cotton,Kharif,3791,3676,63,2022-09-27,6,Maize
F1087,Anika H.,Rajasthan,Soybean,Kharif,2707,2536,42,2023-11-11,9,Bajra
F1088,Azad S.,Rajasthan,Potato,Rabi,4430,4315,23,2023-01-07,1,Soybean
F1089,Samar S.,Bihar,Tomato,Zaid,4993,4883,8,2023-06-05,3,Onion
F1090,Kaira C.,Gujarat,Wheat,Rabi,925,797,30,2023-01-28,2,Rice
F1091,Devansh D.,Uttar Pradesh,Soybean,Kharif,4604,4564,41,2023-02-12,5,Onion
F1092,Diya S.,Bihar,Sugarcane,Kharif,2971,2843,5,2023-10-21,9,Groundnut
F1093,Stuvan B.,Uttar Pradesh,Sugarcane,Rabi,2730,2534,3,2022-08-06,6,Bajra
F1094,Reyansh H.,Rajasthan,Sugarcane,Rabi,4655,4635,5,2023-08-18,5,Groundnut
F1095,Damini B.,Gujarat,Groundnut,Zaid,4979,4973,48,2022-06-14,8,Mustard
F1096,Madhav B.,Bihar,Tomato,Zaid,2303,2277,16,2022-02-23,10,Cotton
F1097,Raghav T.,Maharashtra,Wheat,Kharif,2396,2307,30,2023-10-25,8,Rice
F1098,Stuvan S.,Madhya Pradesh,Tomato,Kharif,4691,4612,15,2023-09-28,2,Tomato
F1099,Dhruv B.,Uttar Pradesh,Potato,Kharif,1061,905,23,2022-01-31,8,Potato
F1100,Anahita R.,Bihar,Potato,Rabi,1496,1307,25,2024-04-27,4,Potato
F1101,Vanya V.,Uttar Pradesh,Maize,Kharif,2030,1943,20,2024-07-25,7,Maize
F1102,Indrans H.,Uttar Pradesh,Rice,Zaid,1060,1037,33,2023-07-20,2,Onion
F1103,Anaya V.,Rajasthan,Onion,Kharif,1155,1034,15,2023-12-30,7,Potato
F1104,Kashvi S.,Madhya Pradesh,Sugarcane,Rabi,3389,3267,3,2022-09-10,8,Cotton
F1105,Vidur B.,Karnataka,Tomato,Kharif,2574,2460,12,2022-05-03,9,Cotton
F1106,Rohan L.,Maharashtra,Tomato,Kharif,2887,2768,14,2022-01-24,2,Rice
F1107,Divit B.,Maharashtra,Bajra,Zaid,2166,2042,20,2022-06-20,5,Tomato
F1108,Mannat B.,Bihar,Groundnut,Zaid,4402,4330,54,2022-02-21,9,Potato
F1109,Aaryahi M.,Karnataka,Bajra,Zaid,3254,3076,23,2023-01-19,2,Sugarcane
F1110,Umang K.,Gujarat,Rice,Kharif,1933,1863,27,2022-10-30,6,Rice
F1111,Aayush D.,Uttar Pradesh,Sugarcane,Zaid,2735,2548,4,2022-12-15,1,Bajra
F1112,Adah R.,Punjab,Cotton,Kharif,917,834,75,2023-11-08,7,Cotton
F1113,Kiaan G.,Uttar Pradesh,Potato,Kharif,4203,4151,13,2023-11-28,5,Maize
F1114,Badal S.,Madhya Pradesh,Mustard,Zaid,3121,3091,60,2022-02-15,2,Soybean
F1115,Prisha M.,Gujarat,Cotton,Rabi,3864,3842,65,2023-09-11,6,Groundnut
